【0030】Completed. 成功backup683頁，有6頁遺失.,Backed up,Lost,
"[2306] 網站downjor但係仍然有方法backup,睇下面step 1",684,7,691
"STEP 1 [UPDATED 2306]: 用 ARCHIVE.ORG BACKUP
(用其他網站例如 archive.is, archive.today 也可，但最好 archive.org)

1. 先上 Google 搜尋 URL 
2. 之後按“頁庫” （按一下睇screen cap)
3. copy link 落去 archive.org，按 save 
(URL will start with ""https://webcache.googleusercontent.com"")
4. copy archive.org link 去 COLUMN C
","Step2: 如果已經 backup , mark Yes)。失敗就No",Step3: 如已經upload上網，可以貼埋link到呢到   <<<要hyper link定點? (Archive results link),98.99%
,,,
URL,HAS BACKUP?,,
https://www.thestandnews.com/politics/%E4%B8%AD%E5%9C%8B%E6%8B%98%E6%8D%95%E5%8A%A0%E6%8B%BF%E5%A4%A7%E5%89%8D%E5%A4%96%E4%BA%A4%E5%AE%98%E5%95%86%E4%BA%BA-%E6%9D%9C%E9%AD%AF%E5%A4%9A-%E4%B8%8D%E8%83%BD%E6%8E%A5%E5%8F%97,Yes,http://web.archive.org/web/20211229123609/https://www.thestandnews.com/politics/%E4%B8%AD%E5%9C%8B%E6%8B%98%E6%8D%95%E5%8A%A0%E6%8B%BF%E5%A4%A7%E5%89%8D%E5%A4%96%E4%BA%A4%E5%AE%98%E5%95%86%E4%BA%BA-%E6%9D%9C%E9%AD%AF%E5%A4%9A-%E4%B8%8D%E8%83%BD%E6%8E%A5%E5%8F%97,
https://www.thestandnews.com/politics/%E9%80%83%E7%8A%AF%E6%A2%9D%E4%BE%8B-%E9%99%B3%E6%96%87%E6%95%8F%E5%80%A1%E6%9C%AA%E7%B0%BD-%E5%85%AC%E6%B0%91%E6%AC%8A%E5%88%A9%E5%85%AC%E7%B4%84-%E5%9C%8B%E4%B8%8D%E4%BD%9C%E7%A7%BB%E4%BA%A4-%E7%94%B0%E5%8C%97%E4%BF%8A%E6%8C%87%E6%9E%97%E9%84%AD%E6%87%89%E8%AC%99%E5%8D%91-%E4%BF%83%E6%93%B1%E7%BD%AE%E4%BF%AE%E4%BE%8B,Yes,http://web.archive.org/web/20211229123418/https://www.thestandnews.com/politics/%E9%80%83%E7%8A%AF%E6%A2%9D%E4%BE%8B-%E9%99%B3%E6%96%87%E6%95%8F%E5%80%A1%E6%9C%AA%E7%B0%BD-%E5%85%AC%E6%B0%91%E6%AC%8A%E5%88%A9%E5%85%AC%E7%B4%84-%E5%9C%8B%E4%B8%8D%E4%BD%9C%E7%A7%BB%E4%BA%A4-%E7%94%B0%E5%8C%97%E4%BF%8A%E6%8C%87%E6%9E%97%E9%84%AD%E6%87%89%E8%AC%99%E5%8D%91-%E4%BF%83%E6%93%B1%E7%BD%AE%E4%BF%AE%E4%BE%8B,
https://www.thestandnews.com/politics/%E5%AE%A3%E4%BD%88%E6%9A%AB%E7%B7%A9%E4%BF%AE%E4%BE%8B-%E6%9E%97%E9%84%AD%E6%9C%88%E5%A8%A5-%E8%AD%A6%E5%93%A1%E5%85%8B%E5%88%B6%E8%B2%A0%E8%B2%AC%E4%BB%BB-%E5%9F%B7%E6%B3%95%E7%90%86%E6%89%80%E7%95%B6%E7%84%B6-%E5%A4%A9%E5%85%AC%E5%9C%B0%E7%BE%A9,Yes,http://web.archive.org/web/20211229123321/https://www.thestandnews.com/politics/%E5%AE%A3%E4%BD%88%E6%9A%AB%E7%B7%A9%E4%BF%AE%E4%BE%8B-%E6%9E%97%E9%84%AD%E6%9C%88%E5%A8%A5-%E8%AD%A6%E5%93%A1%E5%85%8B%E5%88%B6%E8%B2%A0%E8%B2%AC%E4%BB%BB-%E5%9F%B7%E6%B3%95%E7%90%86%E6%89%80%E7%95%B6%E7%84%B6-%E5%A4%A9%E5%85%AC%E5%9C%B0%E7%BE%A9,
https://www.thestandnews.com/politics/8-12-%E6%9D%B1%E5%8D%80%E9%86%AB%E9%99%A2%E9%80%BE200%E9%86%AB%E8%AD%B7%E9%9B%86%E6%9C%83-%E9%A6%99%E6%B8%AF%E8%AD%A6%E5%AF%9F%E4%BC%81%E5%9C%96%E8%AC%80%E6%AE%BA%E9%A6%99%E6%B8%AF%E5%B8%82%E6%B0%91,Yes,http://web.archive.org/web/20211229123228/https://www.thestandnews.com/politics/8-12-%E6%9D%B1%E5%8D%80%E9%86%AB%E9%99%A2%E9%80%BE200%E9%86%AB%E8%AD%B7%E9%9B%86%E6%9C%83-%E9%A6%99%E6%B8%AF%E8%AD%A6%E5%AF%9F%E4%BC%81%E5%9C%96%E8%AC%80%E6%AE%BA%E9%A6%99%E6%B8%AF%E5%B8%82%E6%B0%91,
https://www.thestandnews.com/politics/%E4%B8%8D%E6%BB%BF%E6%A0%A1%E9%95%B7%E6%9C%AA%E6%AD%A3%E9%9D%A2%E5%9B%9E%E6%87%89%E6%96%B9%E4%BB%B2%E8%B3%A2%E8%A2%AB%E6%8D%95-%E6%B5%B8%E5%A4%A7%E9%80%BE-50-%E5%AD%B8%E7%94%9F%E5%96%AE%E4%BD%8D%E5%81%9C%E8%BE%A6%E5%AD%B8%E6%9C%83%E6%96%B0%E7%94%9F%E6%97%A5-%E9%80%BE%E7%99%BE%E5%AD%B8%E7%94%9F%E9%9D%9C%E5%9D%90,Yes,http://web.archive.org/web/20211229123105/https://www.thestandnews.com/politics/%E4%B8%8D%E6%BB%BF%E6%A0%A1%E9%95%B7%E6%9C%AA%E6%AD%A3%E9%9D%A2%E5%9B%9E%E6%87%89%E6%96%B9%E4%BB%B2%E8%B3%A2%E8%A2%AB%E6%8D%95-%E6%B5%B8%E5%A4%A7%E9%80%BE-50-%E5%AD%B8%E7%94%9F%E5%96%AE%E4%BD%8D%E5%81%9C%E8%BE%A6%E5%AD%B8%E6%9C%83%E6%96%B0%E7%94%9F%E6%97%A5-%E9%80%BE%E7%99%BE%E5%AD%B8%E7%94%9F%E9%9D%9C%E5%9D%90,
https://www.thestandnews.com/politics/%E7%89%B9%E5%AF%AB-8-5-%E6%9C%80%E6%82%B6-%E4%B8%80%E5%8D%80-%E7%95%B6%E8%AD%A6%E5%AF%9F%E4%B8%8D%E8%A6%8B%E8%B9%A4%E5%BD%B1-%E6%B2%99%E7%94%B0%E7%A4%BA%E5%A8%81%E8%80%85%E7%84%A1%E8%99%95%E5%AE%A3%E6%B4%A9%E7%9A%84%E6%80%92%E7%81%AB,Yes,http://web.archive.org/web/20211229122921/https://www.thestandnews.com/politics/%E7%89%B9%E5%AF%AB-8-5-%E6%9C%80%E6%82%B6-%E4%B8%80%E5%8D%80-%E7%95%B6%E8%AD%A6%E5%AF%9F%E4%B8%8D%E8%A6%8B%E8%B9%A4%E5%BD%B1-%E6%B2%99%E7%94%B0%E7%A4%BA%E5%A8%81%E8%80%85%E7%84%A1%E8%99%95%E5%AE%A3%E6%B4%A9%E7%9A%84%E6%80%92%E7%81%AB,
https://www.thestandnews.com/politics/10-7-%E9%87%8D%E9%99%BD%E8%BF%BD%E6%80%9D%E6%9C%83-%E6%97%BA%E8%A7%92%E8%AD%A6%E7%BD%B2%E7%AA%81%E5%B0%84%E8%97%8D%E8%89%B2%E6%B0%B4%E5%8A%91-01-%E8%A8%98%E8%80%85%E4%B8%AD%E7%9C%BC%E5%88%BA%E7%97%9B-%E6%8C%87%E4%BA%8B%E5%89%8D%E7%84%A1%E8%AD%A6%E5%91%8A,Yes,http://web.archive.org/web/20211229124230/https://www.thestandnews.com/politics/10-7-%E9%87%8D%E9%99%BD%E8%BF%BD%E6%80%9D%E6%9C%83-%E6%97%BA%E8%A7%92%E8%AD%A6%E7%BD%B2%E7%AA%81%E5%B0%84%E8%97%8D%E8%89%B2%E6%B0%B4%E5%8A%91-01-%E8%A8%98%E8%80%85%E4%B8%AD%E7%9C%BC%E5%88%BA%E7%97%9B-%E6%8C%87%E4%BA%8B%E5%89%8D%E7%84%A1%E8%AD%A6%E5%91%8A,
https://www.thestandnews.com/politics/%E6%98%8E%E6%84%9B%E9%A6%AC%E9%9E%8D%E5%B1%B1%E4%B8%AD%E5%AD%B8%E5%85%A9%E5%AD%B8%E7%94%9F-%E6%B6%89%E6%94%9C%E7%82%B8%E8%97%A5%E8%BF%94%E6%A0%A1%E8%A2%AB%E6%8D%95,Yes,http://web.archive.org/web/20211229124043/https://www.thestandnews.com/politics/%E6%98%8E%E6%84%9B%E9%A6%AC%E9%9E%8D%E5%B1%B1%E4%B8%AD%E5%AD%B8%E5%85%A9%E5%AD%B8%E7%94%9F-%E6%B6%89%E6%94%9C%E7%82%B8%E8%97%A5%E8%BF%94%E6%A0%A1%E8%A2%AB%E6%8D%95,
https://www.thestandnews.com/politics/%E8%A8%98%E5%8D%94%E7%94%B3%E4%BB%8B%E5%85%A5%E5%93%A1%E4%BD%90%E7%B4%9A%E5%8F%B8%E6%B3%95%E8%A6%86%E6%A0%B8%E7%8D%B2%E6%89%B9-%E4%B8%8B%E6%9C%88-16-%E6%97%A5%E8%81%86%E8%A8%8A,Yes,http://web.archive.org/web/20211229124001/https://www.thestandnews.com/politics/%E8%A8%98%E5%8D%94%E7%94%B3%E4%BB%8B%E5%85%A5%E5%93%A1%E4%BD%90%E7%B4%9A%E5%8F%B8%E6%B3%95%E8%A6%86%E6%A0%B8%E7%8D%B2%E6%89%B9-%E4%B8%8B%E6%9C%88-16-%E6%97%A5%E8%81%86%E8%A8%8A,
https://www.thestandnews.com/politics/%E6%B0%91%E9%96%93%E8%A8%98%E8%80%85%E6%9C%83-%E5%91%A8%E6%A2%93%E6%A8%82%E6%9C%8B%E5%8F%8B%E7%99%BC%E8%A8%80%E4%B8%80%E5%BA%A6%E5%93%BD%E5%92%BD-%E4%BD%A2%E5%94%94%E6%9C%83%E5%90%91%E5%91%A2%E5%80%8B%E6%94%BF%E5%BA%9C%E4%BD%8E%E9%A0%AD,Yes,http://web.archive.org/web/20211229123827/https://www.thestandnews.com/politics/%E6%B0%91%E9%96%93%E8%A8%98%E8%80%85%E6%9C%83-%E5%91%A8%E6%A2%93%E6%A8%82%E6%9C%8B%E5%8F%8B%E7%99%BC%E8%A8%80%E4%B8%80%E5%BA%A6%E5%93%BD%E5%92%BD-%E4%BD%A2%E5%94%94%E6%9C%83%E5%90%91%E5%91%A2%E5%80%8B%E6%94%BF%E5%BA%9C%E4%BD%8E%E9%A0%AD,
https://www.thestandnews.com/international/%E5%A4%A7%E7%81%BD%E9%9B%A3-%E6%BE%B3%E5%B7%9E%E9%A6%96%E7%9B%B8%E8%8E%AB%E7%90%86%E6%A3%AE%E8%A2%AB%E6%89%B9%E5%B1%B1%E7%81%AB%E7%81%BD%E9%9B%A3%E6%9C%9F%E9%96%93%E4%BC%91%E5%81%87-%E6%AC%A0%E9%A0%98%E5%B0%8E%E8%83%BD%E5%8A%9B,Yes,http://web.archive.org/web/20211229123856/https://www.thestandnews.com/international/%E5%A4%A7%E7%81%BD%E9%9B%A3-%E6%BE%B3%E5%B7%9E%E9%A6%96%E7%9B%B8%E8%8E%AB%E7%90%86%E6%A3%AE%E8%A2%AB%E6%89%B9%E5%B1%B1%E7%81%AB%E7%81%BD%E9%9B%A3%E6%9C%9F%E9%96%93%E4%BC%91%E5%81%87-%E6%AC%A0%E9%A0%98%E5%B0%8E%E8%83%BD%E5%8A%9B,
https://www.thestandnews.com/politics/%E6%96%B0%E4%B8%81%E5%8D%80%E8%AD%B0%E5%93%A1%E6%8A%97%E7%96%AB%E6%88%B0-1-22-%E6%AD%B2%E6%A2%81%E6%99%83%E7%B6%AD-%E7%94%A8%E5%8F%A3%E7%BD%A9-connect-%E4%B8%8D%E6%BB%BF-%E5%85%89%E5%BE%A9%E9%A6%99%E6%B8%AF-%E7%9A%84%E8%A1%97%E5%9D%8A,yes,https://web.archive.org/web/20211229123738/https://www.thestandnews.com/politics/%E6%96%B0%E4%B8%81%E5%8D%80%E8%AD%B0%E5%93%A1%E6%8A%97%E7%96%AB%E6%88%B0-1-22-%E6%AD%B2%E6%A2%81%E6%99%83%E7%B6%AD-%E7%94%A8%E5%8F%A3%E7%BD%A9-connect-%E4%B8%8D%E6%BB%BF-%E5%85%89%E5%BE%A9%E9%A6%99%E6%B8%AF-%E7%9A%84%E8%A1%97%E5%9D%8A,
https://www.thestandnews.com/politics/%E6%98%8E%E6%84%9B%E9%A6%AC%E9%9E%8D%E5%B1%B1%E4%B8%AD%E5%AD%B8%E5%85%A9%E5%AD%B8%E7%94%9F-%E6%B6%89%E6%94%9C%E7%82%B8%E8%97%A5%E8%BF%94%E6%A0%A1%E8%A2%AB%E6%8D%95,yes,https://web.archive.org/web/20211229124043/https://www.thestandnews.com/politics/%E6%98%8E%E6%84%9B%E9%A6%AC%E9%9E%8D%E5%B1%B1%E4%B8%AD%E5%AD%B8%E5%85%A9%E5%AD%B8%E7%94%9F-%E6%B6%89%E6%94%9C%E7%82%B8%E8%97%A5%E8%BF%94%E6%A0%A1%E8%A2%AB%E6%8D%95,
https://www.thestandnews.com/politics/%E8%A8%98%E5%8D%94%E7%94%B3%E4%BB%8B%E5%85%A5%E5%93%A1%E4%BD%90%E7%B4%9A%E5%8F%B8%E6%B3%95%E8%A6%86%E6%A0%B8%E7%8D%B2%E6%89%B9-%E4%B8%8B%E6%9C%88-16-%E6%97%A5%E8%81%86%E8%A8%8A,yes,https://web.archive.org/web/20210705083826/https://www.thestandnews.com/politics/%E8%A8%98%E5%8D%94%E7%94%B3%E4%BB%8B%E5%85%A5%E5%93%A1%E4%BD%90%E7%B4%9A%E5%8F%B8%E6%B3%95%E8%A6%86%E6%A0%B8%E7%8D%B2%E6%89%B9-%E4%B8%8B%E6%9C%88-16-%E6%97%A5%E8%81%86%E8%A8%8A,
https://www.thestandnews.com/politics/%E6%B0%91%E9%96%93%E8%A8%98%E8%80%85%E6%9C%83-%E5%91%A8%E6%A2%93%E6%A8%82%E6%9C%8B%E5%8F%8B%E7%99%BC%E8%A8%80%E4%B8%80%E5%BA%A6%E5%93%BD%E5%92%BD-%E4%BD%A2%E5%94%94%E6%9C%83%E5%90%91%E5%91%A2%E5%80%8B%E6%94%BF%E5%BA%9C%E4%BD%8E%E9%A0%AD,yes,https://web.archive.org/web/20211229123827/https://www.thestandnews.com/politics/%E6%B0%91%E9%96%93%E8%A8%98%E8%80%85%E6%9C%83-%E5%91%A8%E6%A2%93%E6%A8%82%E6%9C%8B%E5%8F%8B%E7%99%BC%E8%A8%80%E4%B8%80%E5%BA%A6%E5%93%BD%E5%92%BD-%E4%BD%A2%E5%94%94%E6%9C%83%E5%90%91%E5%91%A2%E5%80%8B%E6%94%BF%E5%BA%9C%E4%BD%8E%E9%A0%AD,
https://www.thestandnews.com/international/%E5%A4%A7%E7%81%BD%E9%9B%A3-%E6%BE%B3%E5%B7%9E%E9%A6%96%E7%9B%B8%E8%8E%AB%E7%90%86%E6%A3%AE%E8%A2%AB%E6%89%B9%E5%B1%B1%E7%81%AB%E7%81%BD%E9%9B%A3%E6%9C%9F%E9%96%93%E4%BC%91%E5%81%87-%E6%AC%A0%E9%A0%98%E5%B0%8E%E8%83%BD%E5%8A%9B,yes,https://web.archive.org/web/20210706003654/https://www.thestandnews.com/international/%E5%A4%A7%E7%81%BD%E9%9B%A3-%E6%BE%B3%E5%B7%9E%E9%A6%96%E7%9B%B8%E8%8E%AB%E7%90%86%E6%A3%AE%E8%A2%AB%E6%89%B9%E5%B1%B1%E7%81%AB%E7%81%BD%E9%9B%A3%E6%9C%9F%E9%96%93%E4%BC%91%E5%81%87-%E6%AC%A0%E9%A0%98%E5%B0%8E%E8%83%BD%E5%8A%9B,
https://www.thestandnews.com/politics/%E6%96%B0%E4%B8%81%E5%8D%80%E8%AD%B0%E5%93%A1%E6%8A%97%E7%96%AB%E6%88%B0-1-22-%E6%AD%B2%E6%A2%81%E6%99%83%E7%B6%AD-%E7%94%A8%E5%8F%A3%E7%BD%A9-connect-%E4%B8%8D%E6%BB%BF-%E5%85%89%E5%BE%A9%E9%A6%99%E6%B8%AF-%E7%9A%84%E8%A1%97%E5%9D%8A,yes,https://web.archive.org/web/20211229123738/https://www.thestandnews.com/politics/%E6%96%B0%E4%B8%81%E5%8D%80%E8%AD%B0%E5%93%A1%E6%8A%97%E7%96%AB%E6%88%B0-1-22-%E6%AD%B2%E6%A2%81%E6%99%83%E7%B6%AD-%E7%94%A8%E5%8F%A3%E7%BD%A9-connect-%E4%B8%8D%E6%BB%BF-%E5%85%89%E5%BE%A9%E9%A6%99%E6%B8%AF-%E7%9A%84%E8%A1%97%E5%9D%8A,
https://www.thestandnews.com/politics/%E6%98%8E%E6%84%9B%E9%A6%AC%E9%9E%8D%E5%B1%B1%E4%B8%AD%E5%AD%B8%E5%85%A9%E5%AD%B8%E7%94%9F-%E6%B6%89%E6%94%9C%E7%82%B8%E8%97%A5%E8%BF%94%E6%A0%A1%E8%A2%AB%E6%8D%95,Yes,https://web.archive.org/web/20211229124043/https://www.thestandnews.com/politics/%E6%98%8E%E6%84%9B%E9%A6%AC%E9%9E%8D%E5%B1%B1%E4%B8%AD%E5%AD%B8%E5%85%A9%E5%AD%B8%E7%94%9F-%E6%B6%89%E6%94%9C%E7%82%B8%E8%97%A5%E8%BF%94%E6%A0%A1%E8%A2%AB%E6%8D%95,
https://www.thestandnews.com/politics/%E8%A8%98%E5%8D%94%E7%94%B3%E4%BB%8B%E5%85%A5%E5%93%A1%E4%BD%90%E7%B4%9A%E5%8F%B8%E6%B3%95%E8%A6%86%E6%A0%B8%E7%8D%B2%E6%89%B9-%E4%B8%8B%E6%9C%88-16-%E6%97%A5%E8%81%86%E8%A8%8A,Yes,https://web.archive.org/web/20211229124001/https://www.thestandnews.com/politics/%E8%A8%98%E5%8D%94%E7%94%B3%E4%BB%8B%E5%85%A5%E5%93%A1%E4%BD%90%E7%B4%9A%E5%8F%B8%E6%B3%95%E8%A6%86%E6%A0%B8%E7%8D%B2%E6%89%B9-%E4%B8%8B%E6%9C%88-16-%E6%97%A5%E8%81%86%E8%A8%8A,
https://www.thestandnews.com/politics/%E6%B0%91%E9%96%93%E8%A8%98%E8%80%85%E6%9C%83-%E5%91%A8%E6%A2%93%E6%A8%82%E6%9C%8B%E5%8F%8B%E7%99%BC%E8%A8%80%E4%B8%80%E5%BA%A6%E5%93%BD%E5%92%BD-%E4%BD%A2%E5%94%94%E6%9C%83%E5%90%91%E5%91%A2%E5%80%8B%E6%94%BF%E5%BA%9C%E4%BD%8E%E9%A0%AD,Yes,http://web.archive.org/web/20211229123827/https://www.thestandnews.com/politics/%E6%B0%91%E9%96%93%E8%A8%98%E8%80%85%E6%9C%83-%E5%91%A8%E6%A2%93%E6%A8%82%E6%9C%8B%E5%8F%8B%E7%99%BC%E8%A8%80%E4%B8%80%E5%BA%A6%E5%93%BD%E5%92%BD-%E4%BD%A2%E5%94%94%E6%9C%83%E5%90%91%E5%91%A2%E5%80%8B%E6%94%BF%E5%BA%9C%E4%BD%8E%E9%A0%AD,
https://www.thestandnews.com/international/%E5%A4%A7%E7%81%BD%E9%9B%A3-%E6%BE%B3%E5%B7%9E%E9%A6%96%E7%9B%B8%E8%8E%AB%E7%90%86%E6%A3%AE%E8%A2%AB%E6%89%B9%E5%B1%B1%E7%81%AB%E7%81%BD%E9%9B%A3%E6%9C%9F%E9%96%93%E4%BC%91%E5%81%87-%E6%AC%A0%E9%A0%98%E5%B0%8E%E8%83%BD%E5%8A%9B,Yes,http://web.archive.org/web/20211229123856/https://www.thestandnews.com/international/%E5%A4%A7%E7%81%BD%E9%9B%A3-%E6%BE%B3%E5%B7%9E%E9%A6%96%E7%9B%B8%E8%8E%AB%E7%90%86%E6%A3%AE%E8%A2%AB%E6%89%B9%E5%B1%B1%E7%81%AB%E7%81%BD%E9%9B%A3%E6%9C%9F%E9%96%93%E4%BC%91%E5%81%87-%E6%AC%A0%E9%A0%98%E5%B0%8E%E8%83%BD%E5%8A%9B,
https://www.thestandnews.com/politics/%E6%96%B0%E4%B8%81%E5%8D%80%E8%AD%B0%E5%93%A1%E6%8A%97%E7%96%AB%E6%88%B0-1-22-%E6%AD%B2%E6%A2%81%E6%99%83%E7%B6%AD-%E7%94%A8%E5%8F%A3%E7%BD%A9-connect-%E4%B8%8D%E6%BB%BF-%E5%85%89%E5%BE%A9%E9%A6%99%E6%B8%AF-%E7%9A%84%E8%A1%97%E5%9D%8A,Yes,http://web.archive.org/web/20211229123738/https://www.thestandnews.com/politics/%E6%96%B0%E4%B8%81%E5%8D%80%E8%AD%B0%E5%93%A1%E6%8A%97%E7%96%AB%E6%88%B0-1-22-%E6%AD%B2%E6%A2%81%E6%99%83%E7%B6%AD-%E7%94%A8%E5%8F%A3%E7%BD%A9-connect-%E4%B8%8D%E6%BB%BF-%E5%85%89%E5%BE%A9%E9%A6%99%E6%B8%AF-%E7%9A%84%E8%A1%97%E5%9D%8A,
https://www.thestandnews.com/politics/11-2-%E7%81%A3%E4%BB%94%E8%A1%9D%E7%AA%81-%E8%A2%AB%E6%8E%A7%E7%AE%A1%E7%B4%A2%E5%B8%B6-%E8%88%87%E5%BB%A3%E5%91%8A%E8%A3%BD%E4%BD%9C%E4%BA%BA%E5%90%8C%E9%81%AD%E5%8A%A0%E6%8E%A7%E6%9A%B4%E5%8B%95%E7%BD%AA-%E7%A9%BA%E5%A7%90%E5%8F%A6%E8%A2%AB%E5%8A%A0%E6%8E%A7%E7%94%A8%E9%A0%B8%E5%B7%BE%E8%92%99%E9%9D%A2,Yes,http://web.archive.org/web/20211229124105/https://www.thestandnews.com/politics/11-2-%E7%81%A3%E4%BB%94%E8%A1%9D%E7%AA%81-%E8%A2%AB%E6%8E%A7%E7%AE%A1%E7%B4%A2%E5%B8%B6-%E8%88%87%E5%BB%A3%E5%91%8A%E8%A3%BD%E4%BD%9C%E4%BA%BA%E5%90%8C%E9%81%AD%E5%8A%A0%E6%8E%A7%E6%9A%B4%E5%8B%95%E7%BD%AA-%E7%A9%BA%E5%A7%90%E5%8F%A6%E8%A2%AB%E5%8A%A0%E6%8E%A7%E7%94%A8%E9%A0%B8%E5%B7%BE%E8%92%99%E9%9D%A2,
https://www.thestandnews.com/society/%E8%A2%AB%E6%8C%87%E6%AF%81%E5%89%8D%E5%8D%80%E8%AD%B0%E5%93%A1%E6%A9%AB%E9%A1%8D%E5%8F%8A%E4%BC%91%E7%8F%AD%E8%AD%A6%E8%87%89?%E4%BA%A4%E5%8F%89-%E4%B8%83%E6%97%AC%E6%BC%A2%E5%90%A6%E8%AA%8D%E6%8E%A7%E7%BD%AA%E5%8F%97%E5%AF%A9-%E8%AD%A6%E7%A8%B1%E5%9B%A0%E5%8F%97%E8%A5%B2%E7%84%A1%E5%87%BA%E7%A4%BA%E5%A7%94%E4%BB%BB%E8%AD%89,"no, no google cache",https://web.archive.org/web/20210625234600/https://www.thestandnews.com/society/%E8%A2%AB%E6%8C%87%E6%AF%81%E5%89%8D%E5%8D%80%E8%AD%B0%E5%93%A1%E6%A9%AB%E9%A1%8D%E5%8F%8A%E4%BC%91%E7%8F%AD%E8%AD%A6%E8%87%89%F0%A0%9D%B9%E4%BA%A4%E5%8F%89-%E4%B8%83%E6%97%AC%E6%BC%A2%E5%90%A6%E8%AA%8D%E6%8E%A7%E7%BD%AA%E5%8F%97%E5%AF%A9-%E8%AD%A6%E7%A8%B1%E5%9B%A0%E5%8F%97%E8%A5%B2%E7%84%A1%E5%87%BA%E7%A4%BA%E5%A7%94%E4%BB%BB%E8%AD%89/,
https://www.thestandnews.com/%E5%81%A5%E5%BA%B7/%E6%AD%A6%E6%BC%A2%E8%82%BA%E7%82%8E-%E5%BE%B7%E5%9C%8B%E4%BA%BA%E5%82%B3%E4%BA%BA%E6%84%9F%E6%9F%93%E9%8F%88-%E7%94%B1%E7%84%A1%E7%97%85%E5%BE%B5%E5%B8%B6%E6%AF%92%E8%80%85%E5%82%B3%E6%92%AD-%E7%97%85%E6%83%85%E8%BC%95%E5%BE%AE%E6%88%96%E4%B8%8D%E9%9C%80%E4%BD%8F%E9%99%A2%E6%B2%BB%E7%99%82,Yes,http://web.archive.org/web/20211229124430/https://www.thestandnews.com/%E5%81%A5%E5%BA%B7/%E6%AD%A6%E6%BC%A2%E8%82%BA%E7%82%8E-%E5%BE%B7%E5%9C%8B%E4%BA%BA%E5%82%B3%E4%BA%BA%E6%84%9F%E6%9F%93%E9%8F%88-%E7%94%B1%E7%84%A1%E7%97%85%E5%BE%B5%E5%B8%B6%E6%AF%92%E8%80%85%E5%82%B3%E6%92%AD-%E7%97%85%E6%83%85%E8%BC%95%E5%BE%AE%E6%88%96%E4%B8%8D%E9%9C%80%E4%BD%8F%E9%99%A2%E6%B2%BB%E7%99%82,
https://www.thestandnews.com/court/%E9%9B%BB%E5%99%A8%E6%8A%80%E5%B7%A5%E8%A2%AB%E6%8E%A7%E5%A0%B5%E8%B7%AF%E5%8F%8A%E7%AE%A1%E6%9C%89%E5%99%B4%E6%BC%86?%E5%88%80-%E5%BA%AD%E4%B8%8A%E6%8A%95%E8%A8%B4%E8%A2%AB%E6%8D%95%E6%99%82%E9%81%AD%E8%AD%A6%E7%94%A8%E5%B0%8D%E8%AC%9B%E6%A9%9F-%E7%AF%A4%E5%BF%83%E5%8F%A3,"no, no google cache",404 not found,
https://www.thestandnews.com/politics/%E6%95%99%E5%B8%AB%E8%A2%AB%E9%87%98%E7%89%8C-%E6%89%B9%E6%95%99%E8%82%B2%E5%B1%80%E8%A3%BD%E9%80%A0%E7%99%BD%E8%89%B2%E6%81%90%E6%80%96-%E8%A8%B1%E6%99%BA%E5%B3%AF-%E6%A5%8A%E6%BD%A4%E9%9B%84%E4%B8%8D%E9%85%8D%E5%81%9A%E5%B1%80%E9%95%B7%E6%87%89%E4%B8%8B%E5%8F%B0,Yes,https://web.archive.org/web/20211229140837/https://www.thestandnews.com/politics/%E6%95%99%E5%B8%AB%E8%A2%AB%E9%87%98%E7%89%8C-%E6%89%B9%E6%95%99%E8%82%B2%E5%B1%80%E8%A3%BD%E9%80%A0%E7%99%BD%E8%89%B2%E6%81%90%E6%80%96-%E8%A8%B1%E6%99%BA%E5%B3%AF-%E6%A5%8A%E6%BD%A4%E9%9B%84%E4%B8%8D%E9%85%8D%E5%81%9A%E5%B1%80%E9%95%B7%E6%87%89%E4%B8%8B%E5%8F%B0,
https://www.thestandnews.com/international/cbs-nbc-abc-%E7%BE%8E%E4%B8%89%E5%A4%A7%E9%9B%BB%E8%A6%96%E7%B6%B2%E4%B8%AD%E6%AD%A2%E7%9B%B4%E6%92%AD%E7%99%BD%E5%AE%AE%E8%A8%98%E8%80%85%E6%9C%83-%E6%8C%87%E7%89%B9%E6%9C%97%E6%99%AE%E9%81%B8%E8%88%89%E6%8C%87%E6%8E%A7%E8%99%9B%E5%81%87%E6%88%96%E6%9C%AA%E7%B6%93%E6%9F%A5%E8%AD%89,yes,https://web.archive.org/web/20211229140940/https://www.thestandnews.com/international/cbs-nbc-abc-美三大電視網中止直播白宮記者會-指特朗普選舉指控虛假或未經查證,
https://www.thestandnews.com/society/%E5%9C%8B%E8%97%A5%E9%96%8B%E7%99%BC%E6%AD%A6%E8%82%BA%E7%96%AB%E8%8B%97-%E5%AE%A3%E5%B8%83%E9%98%B2%E8%AD%B7%E5%8A%9B%E9%81%94-79-34-%E6%9C%AA%E9%80%8F%E9%9C%B2%E5%85%B6%E4%BB%96%E6%B8%AC%E8%A9%A6%E7%B4%B0%E7%AF%80,yes,https://web.archive.org/web/20210706015528/https://www.thestandnews.com/society/國藥開發武肺疫苗-宣布防護力達-79-34-未透露其他測試細節,
